15.8,14,0
16.45,15,0
16.2,16,0
8.475,17,0
6.125,18,0
6.025,19,0
5.925,20,0
4.6,21,0
4.525,22,0
3.225,23,0
2.5,0,1
2.475,1,1
2.6,2,1
2.85,3,1
2.925,4,1
2.975,5,1
3.075,6,1
7.975,7,1
17.65,8,1
19.2,9,1
17.025,10,1
16.6,11,1
16.875,12,1
17,13,1
16.95,14,1
17.325,15,1
17.075,16,1
22.425,17,1
24.45,18,1
24.325,19,1
7.975,20,1
3.975,21,1
3.75,22,1
3.175,23,1
2.925,0,1
2.95,1,1
2.875,2,1
2.975,3,1
2.95,4,1
2.925,5,1
2.95,6,1
8.3,7,1
18.55,8,1
19.05,9,1
17.05,10,1
17.25,11,1
18.05,12,1
17.125,13,1
17.55,14,1
16.75,15,1
16.9,16,1
22.375,17,1
23.95,18,1
24.175,19,1
8.15,20,1
3.325,21,1
3.025,22,1
3.175,23,1
3,0,1
3,1,1
3,2,1
2.95,3,1
3,4,1
3.075,5,1
3.15,6,1
7.6,7,1
18.55,8,1
19.6,9,1
16.825,10,1
17.35,11,1
17.95,12,1
17.65,13,1
17.1,14,1
17.675,15,1
17.95,16,1
22.475,17,1
24.45,18,1
24.525,19,1
7.6,20,1
3.325,21,1
3.025,22,1
3.025,23,1
